0.151	0.001
0.152	0.001
0.153	0.001
0.154	0.001
0.155	0.001
0.156	0.001
0.157	0.001
0.158	0.001
0.159	0.001
0.16	0.001
0.161	0.001
0.162	0.001
0.163	0.001
0.164	0.001
0.165	0.001
0.166	0.001
0.167	0.001
0.168	0.001
0.169	0.001
0.17	0.001
0.171	0.001
0.172	0.001
0.173	0.001
0.174	0.001
0.175	0.001
0.176	0.001
0.177	0.001
0.178	0.001
0.179	0.001
0.18	0.001
0.181	0.001
0.182	0.001
0.183	0.001
0.184	0.001
0.185	0.001
0.186	0.001
0.187	0.001
0.188	0.001
0.189	0.001
0.19	0.001
0.191	0.001
0.192	0.001
0.193	0.001
0.194	0.001
0.195	0.001
0.196	0.001
0.197	0.001
0.198	0.001
0.199	0.001
0.2	0.001
0.201	0.001
0.202	0.001
0.203	0.001
0.204	0.001
0.205	0.001
0.206	0.001
0.207	0.001
0.208	0.001
0.209	0.001
0.21	0.001
0.211	0.001
0.212	0.001
0.213	0.001
0.214	0.001
0.215	0.001
0.216	0.001
0.217	0.001
0.218	0.001
0.219	0.001
0.22	0.001
0.221	0.001
0.222	0.001
0.223	0.001
0.224	0.001
0.225	0.001
0.226	0.001
0.227	0.001
0.228	0.001
0.229	0.001
0.23	0.001
0.231	0.001
0.232	0.001
0.233	0.001
0.234	0.001
0.235	0.001
0.236	0.001
0.237	0.001
0.238	0.001
0.239	0.001
0.24	0.001
0.241	0.001
0.242	0.001
0.243	0.001
0.244	0.001
0.245	0.001
0.246	0.001
0.247	0.001
0.248	0.001
0.249	0.001
0.25	0.001
0.251	0.001
0.252	0.001
0.253	0.001
0.254	0.001
0.255	0.001
0.256	0.001
0.257	0.001
0.258	0.001
0.259	0.001
0.26	0.001
0.261	0.001
0.262	0.001
0.263	0.001
0.264	0.001
0.265	0.001
0.266	0.001
0.267	0.001
0.268	0.001
0.269	0.001
0.27	0.001
0.271	0.001
0.272	0.001
0.273	0.001
0.274	0.001
0.275	0.001
0.276	0.001
0.277	0.001
0.278	0.001
0.279	0.001
0.28	0.001
0.281	0.001
0.282	0.001
0.283	0.001
0.284	0.001
0.285	0.001
0.286	0.001
0.287	0.001
0.288	0.001
0.289	0.001
0.29	0.001
0.291	0.001
0.292	0.001
0.293	0.001
0.294	0.001
0.295	0.001
0.296	0.001
0.297	0.001
0.298	0.001
0.299	0.001
0.3	0.001
0.301	0.001
0.302	0.001
0.303	0.001
0.304	0.001
0.305	0.001
0.306	0.001
0.307	0.001
0.308	0.001
0.309	0.001
0.31	0.001
0.311	0.001
0.312	0.001
0.313	0.001
0.314	0.001
0.315	0.001
0.316	0.001
0.317	0.001
0.318	0.001
0.319	0.001
0.32	0.001
0.321	0.001
0.322	0.001
0.323	0.001
0.324	0.001
0.325	0.001
0.326	0.001
0.327	0.001
0.328	0.001
0.329	0.001
0.33	0.001
0.331	0.001
0.332	0.001
0.333	0.001
0.334	0.001
0.335	0.001
0.336	0.001
0.337	0.001
0.338	0.001
0.339	0.001
0.34	0.001
0.341	0.001
0.342	0.001
0.343	0.001
0.344	0.001
0.345	0.001
0.346	0.001
0.347	0.001
0.348	0.001
0.349	0.001
0.35	0.001
0.351	0.001
0.352	0.001
0.353	0.001
0.354	0.001
0.355	0.001
0.356	0.001
0.357	0.001
0.358	0.001
0.359	0.001
0.36	0.001
0.361	0.001
0.362	0.001
0.363	0.001
0.364	0.001
0.365	0.001
0.366	0.001
0.367	0.001
0.368	0.001
0.369	0.001
0.37	0.001
0.371	0.001
0.372	0.001
0.373	0.001
0.374	0.001
0.375	0.001
0.376	0.001
0.377	0.001
0.378	0.001
0.379	0.001
0.38	0.001
0.381	0.001
0.382	0.001
0.383	0.001
0.384	0.001
0.385	0.001
0.386	0.001
0.387	0.001
0.388	0.001
0.389	0.001
0.39	0.001
0.391	0.001
0.392	0.001
0.393	0.001
0.394	0.001
0.395	0.001
0.396	0.001
0.397	0.001
0.398	0.001
0.399	0.001
0.4	0.001
0.401	0.001
0.402	0.001
0.403	0.001
0.404	0.001
0.405	0.001
0.406	0.001
0.407	0.001
0.408	0.001
0.409	0.001
0.41	0.001
0.411	0.001
0.412	0.001
0.413	0.001
0.414	0.001
0.415	0.001
0.416	0.001
0.417	0.001
0.418	0.001
0.419	0.001
0.42	0.001
0.421	0.001
0.422	0.001
0.423	0.001
0.424	0.001
0.425	0.001
0.426	0.001
0.427	0.001
0.428	0.001
0.429	0.001
0.43	0.001
0.431	0.001
0.432	0.001
0.433	0.001
0.434	0.001
0.435	0.001
0.436	0.001
0.437	0.001
0.438	0.001
0.439	0.001
0.44	0.001
0.441	0.001
0.442	0.001
0.443	0.001
0.444	0.001
0.445	0.001
0.446	0.001
0.447	0.001
0.448	0.001
0.449	0.001
0.45	0.001
0.451	0.001
0.452	0.001
0.453	0.001
0.454	0.001
0.455	0.001
0.456	0.001
0.457	0.001
0.458	0.001
0.459	0.001
0.46	0.001
0.461	0.001
0.462	0.001
0.463	0.001
0.464	0.001
0.465	0.001
0.466	0.001
0.467	0.001
0.468	0.001
0.469	0.001
0.47	0.001
0.471	0.001
0.472	0.001
0.473	0.001
0.474	0.001
0.475	0.001
0.476	0.001
0.477	0.001
0.478	0.001
0.479	0.001
0.48	0.001
0.481	0.001
0.482	0.001
0.483	0.001
0.484	0.001
0.485	0.001
0.486	0.001
0.487	0.001
0.488	0.001
0.489	0.001
0.49	0.001
0.491	0.001
0.492	0.001
0.493	0.001
0.494	0.001
0.495	0.001
0.496	0.001
0.497	0.001
0.498	0.001
0.499	0.001
0.5	0.001
0.501	0.001
0.502	0.001
0.503	0.001
0.504	0.001
0.505	0.001
0.506	0.001
0.507	0.001
0.508	0.001
0.509	0.001
0.51	0.001
0.511	0.001
0.512	0.001
0.513	0.001
0.514	0.001
0.515	0.001
0.516	0.001
0.517	0.001
0.518	0.001
0.519	0.001
0.52	0.001
0.521	0.001
0.522	0.001
0.523	0.001
0.524	0.001
0.525	0.001
0.526	0.001
0.527	0.001
0.528	0.001
0.529	0.001
0.53	0.001
0.531	0.001
0.532	0.001
0.533	0.001
0.534	0.001
0.535	0.001
0.536	0.001
0.537	0.001
0.538	0.001
0.539	0.001
0.54	0.001
0.541	0.001
0.542	0.001
0.543	0.001
0.544	0.001
0.545	0.001
0.546	0.001
0.547	0.001
0.548	0.001
0.549	0.001
0.55	0.001
0.551	0.001
0.552	0.001
0.553	0.001
0.554	0.001
0.555	0.001
0.556	0.001
0.557	0.001
0.558	0.001
0.559	0.001
0.56	0.001
0.561	0.001
0.562	0.001
0.563	0.001
0.564	0.001
0.565	0.001
0.566	0.001
0.567	0.001
0.568	0.001
0.569	0.001
0.57	0.001
0.571	0.001
0.572	0.001
0.573	0.001
0.574	0.001
0.575	0.001
0.576	0.001
0.577	0.001
0.578	0.001
0.579	0.001
0.58	0.001
0.581	0.001
0.582	0.001
0.583	0.001
0.584	0.001
0.585	0.001
0.586	0.001
0.587	0.001
0.588	0.001
0.589	0.001
0.59	0.001
0.591	0.001
0.592	0.001
0.593	0.001
0.594	0.001
0.595	0.001
0.596	0.001
0.597	0.001
0.598	0.001
0.599	0.001
0.6	0.001
0.601	0.001
0.602	0.001
0.603	0.001
0.604	0.001
0.605	0.001
0.606	0.001
0.607	0.001
0.608	0.001
0.609	0.001
0.61	0.001
0.611	0.001
0.612	0.001
0.613	0.001
0.614	0.001
0.615	0.001
0.616	0.001
0.617	0.001
0.618	0.001
0.619	0.001
0.62	0.001
0.621	0.001
0.622	0.001
0.623	0.001
0.624	0.001
0.625	0.001
0.626	0.001
0.627	0.001
0.628	0.001
0.629	0.001
0.63	0.001
0.631	0.001
0.632	0.001
0.633	0.001
0.634	0.001
0.635	0.001
0.636	0.001
0.637	0.001
0.638	0.001
0.639	0.001
0.64	0.001
0.641	0.001
0.642	0.001
0.643	0.001
0.644	0.001
0.645	0.001
0.646	0.001
0.647	0.001
0.648	0.001
0.649	0.001
0.65	0.001
0.651	0.001
0.652	0.001
0.653	0.001
0.654	0.001
0.655	0.001
0.656	0.001
0.657	0.001
0.658	0.001
0.659	0.001
0.66	0.001
0.661	0.001
0.662	0.001
0.663	0.001
0.664	0.001
0.665	0.001
0.666	0.001
0.667	0.001
0.668	0.001
0.669	0.001
0.67	0.001
0.671	0.001
0.672	0.001
0.673	0.001
0.674	0.001
0.675	0.001
0.676	0.001
0.677	0.001
0.678	0.001
0.679	0.001
0.68	0.001
0.681	0.001
0.682	0.001
0.683	0.001
0.684	0.001
0.685	0.001
0.686	0.001
0.687	0.001
0.688	0.001
0.689	0.001
0.69	0.001
0.691	0.001
0.692	0.001
0.693	0.001
0.694	0.001
0.695	0.001
0.696	0.001
0.697	0.001
0.698	0.001
0.699	0.001
0.7	0.001
0.701	0.001
0.702	0.001
0.703	0.001
0.704	0.001
0.705	0.001
0.706	0.001
0.707	0.001
0.708	0.001
0.709	0.001
0.71	0.001
0.711	0.001
0.712	0.001
0.713	0.001
0.714	0.001
0.715	0.001
0.716	0.001
0.717	0.001
0.718	0.001
0.719	0.001
0.72	0.001
0.721	0.001
0.722	0.001
0.723	0.001
0.724	0.001
0.725	0.001
0.726	0.001
0.727	0.001
0.728	0.001
0.729	0.001
0.73	0.001
0.731	0.001
0.732	0.001
0.733	0.001
0.734	0.001
0.735	0.001
0.736	0.001
0.737	0.001
0.738	0.001
0.739	0.001
0.74	0.001
0.741	0.001
0.742	0.001
0.743	0.001
0.744	0.001
0.745	0.001
0.746	0.001
0.747	0.001
0.748	0.001
0.749	0.001
0.75	0.001
0.751	0.001
0.752	0.001
0.753	0.001
0.754	0.001
0.755	0.001
0.756	0.001
0.757	0.001
0.758	0.001
0.759	0.001
0.76	0.001
0.761	0.001
0.762	0.001
0.763	0.001
0.764	0.001
0.765	0.001
0.766	0.001
0.767	0.001
0.768	0.001
0.769	0.001
0.77	0.001
0.771	0.001
0.772	0.001
0.773	0.001
0.774	0.001
0.775	0.001
0.776	0.001
0.777	0.001
0.778	0.001
0.779	0.001
0.78	0.001
0.781	0.001
0.782	0.001
0.783	0.001
0.784	0.001
0.785	0.001
0.786	0.001
0.787	0.001
0.788	0.001
0.789	0.001
0.79	0.001
0.791	0.001
0.792	0.001
0.793	0.001
0.794	0.001
0.795	0.001
0.796	0.001
0.797	0.001
0.798	0.001
0.799	0.001
0.8	0.001
0.801	0.001
0.802	0.001
0.803	0.001
0.804	0.001
0.805	0.001
0.806	0.001
0.807	0.001
0.808	0.001
0.809	0.001
0.81	0.001
0.811	0.001
0.812	0.001
0.813	0.001
0.814	0.001
0.815	0.001
0.816	0.001
0.817	0.001
0.818	0.001
0.819	0.001
0.82	0.001
0.821	0.001
0.822	0.001
0.823	0.001
0.824	0.001
0.825	0.001
0.826	0.001
0.827	0.001
0.828	0.001
0.829	0.001
0.83	0.001
0.831	0.001
0.832	0.001
0.833	0.001
0.834	0.001
0.835	0.001
0.836	0.001
0.837	0.001
0.838	0.001
0.839	0.001
0.84	0.001
0.841	0.001
0.842	0.001
0.843	0.001
0.844	0.001
0.845	0.001
0.846	0.001
0.847	0.001
0.848	0.001
0.849	0.001
0.85	0.001
0.851	0.001
0.852	0.001
0.853	0.001
0.854	0.001
0.855	0.001
0.856	0.001
0.857	0.001
0.858	0.001
0.859	0.001
0.86	0.001
0.861	0.001
0.862	0.001
0.863	0.001
0.864	0.001
0.865	0.001
0.866	0.001
0.867	0.001
0.868	0.001
0.869	0.001
0.87	0.001
0.871	0.001
0.872	0.001
0.873	0.001
0.874	0.001
0.875	0.001
0.876	0.001
0.877	0.001
0.878	0.001
0.879	0.001
0.88	0.001
0.881	0.001
0.882	0.001
0.883	0.001
0.884	0.001
0.885	0.001
0.886	0.001
0.887	0.001
0.888	0.001
0.889	0.001
0.89	0.001
0.891	0.001
0.892	0.001
0.893	0.001
0.894	0.001
0.895	0.001
0.896	0.001
0.897	0.001
0.898	0.001
0.899	0.001
0.9	0.001
0.901	0.001
0.902	0.001
0.903	0.001
0.904	0.001
0.905	0.001
0.906	0.001
0.907	0.001
0.908	0.001
0.909	0.001
0.91	0.001
0.911	0.001
0.912	0.001
0.913	0.001
0.914	0.001
0.915	0.001
0.916	0.001
0.917	0.001
0.918	0.001
0.919	0.001
0.92	0.001
0.921	0.001
0.922	0.001
0.923	0.001
0.924	0.001
0.925	0.001
0.926	0.001
0.927	0.001
0.928	0.001
0.929	0.001
0.93	0.001
0.931	0.001
0.932	0.001
0.933	0.001
0.934	0.001
0.935	0.001
0.936	0.001
0.937	0.001
0.938	0.001
0.939	0.001
0.94	0.001
0.941	0.001
0.942	0.001
0.943	0.001
0.944	0.001
0.945	0.001
0.946	0.001
0.947	0.001
0.948	0.001
0.949	0.001
0.95	0.001
0.951	0.001
0.952	0.001
0.953	0.001
0.954	0.001
0.955	0.001
0.956	0.001
0.957	0.001
0.958	0.001
0.959	0.001
0.96	0.001
0.961	0.001
0.962	0.001
0.963	0.001
0.964	0.001
0.965	0.001
0.966	0.001
0.967	0.001
0.968	0.001
0.969	0.001
0.97	0.001
0.971	0.001
0.972	0.001
0.973	0.001
0.974	0.001
0.975	0.001
0.976	0.001
0.977	0.001
0.978	0.001
0.979	0.001
0.98	0.001
0.981	0.001
0.982	0.001
0.983	0.001
0.984	0.001
0.985	0.001
0.986	0.001
0.987	0.001
0.988	0.001
0.989	0.001
0.99	0.001
0.991	0.001
0.992	0.001
0.993	0.001
0.994	0.001
0.995	0.001
0.996	0.001
0.997	0.001
0.998	0.001
0.999	0.001
1	0.001
1.001	0.001
1.002	0.001
1.003	0.001
1.004	0.001
1.005	0.001
1.006	0.001
1.007	0.001
1.008	0.001
1.009	0.001
1.01	0.001
1.011	0.001
1.012	0.001
1.013	0.001
1.014	0.001
1.015	0.001
1.016	0.001
1.017	0.001
1.018	0.001
1.019	0.001
1.02	0.001
1.021	0.001
1.022	0.001
1.023	0.001
1.024	0.001
1.025	0.001
1.026	0.001
1.027	0.001
1.028	0.001
1.029	0.001
1.03	0.001
1.031	0.001
1.032	0.001
1.033	0.001
1.034	0.001
1.035	0.001
1.036	0.001
1.037	0.001
1.038	0.001
1.039	0.001
1.04	0.001
1.041	0.001
1.042	0.001
1.043	0.001
1.044	0.001
1.045	0.001
1.046	0.001
1.047	0.001
1.048	0.001
1.049	0.001
1.05	0.001
1.051	0.001
1.052	0.001
1.053	0.001
1.054	0.001
1.055	0.001
1.056	0.001
1.057	0.001
1.058	0.001
1.059	0.001
1.06	0.001
1.061	0.001
1.062	0.001
1.063	0.001
1.064	0.001
1.065	0.001
1.066	0.001
1.067	0.001
1.068	0.001
1.069	0.001
1.07	0.001
1.071	0.001
1.072	0.001
1.073	0.001
1.074	0.001
1.075	0.001
1.076	0.001
1.077	0.001
1.078	0.001
1.079	0.001
1.08	0.001
1.081	0.001
1.082	0.001
1.083	0.001
1.084	0.001
1.085	0.001
1.086	0.001
1.087	0.001
1.088	0.001
1.089	0.001
1.09	0.001
1.091	0.001
1.092	0.001
1.093	0.001
1.094	0.001
1.095	0.001
1.096	0.001
1.097	0.001
1.098	0.001
1.099	0.001
1.1	0.001
1.101	0.001
1.102	0.001
1.103	0.001
1.104	0.001
1.105	0.001
1.106	0.001
1.107	0.001
1.108	0.001
1.109	0.001
1.11	0.001
1.111	0.001
1.112	0.001
1.113	0.001
1.114	0.001
1.115	0.001
1.116	0.001
1.117	0.001
1.118	0.001
1.119	0.001
1.12	0.001
1.121	0.001
1.122	0.001
1.123	0.001
1.124	0.001
1.125	0.001
1.126	0.001
1.127	0.001
1.128	0.001
1.129	0.001
1.13	0.001
1.131	0.001
1.132	0.001
1.133	0.001
1.134	0.001
1.135	0.001
1.136	0.001
1.137	0.001
1.138	0.001
1.139	0.001
1.14	0.001
1.141	0.001
1.142	0.001
1.143	0.001
1.144	0.001
1.145	0.001
1.146	0.001
1.147	0.001
1.148	0.001
1.149	0.001
1.15	0.001
1.151	0.001
1.152	0.001
1.153	0.001
1.154	0.001
1.155	0.001
1.156	0.001
1.157	0.001
1.158	0.001
1.159	0.001
1.16	0.001
1.161	0.001
1.162	0.001
1.163	0.001
1.164	0.001
1.165	0.001
1.166	0.001
1.167	0.001
1.168	0.001
1.169	0.001
1.17	0.001
1.171	0.001
1.172	0.001
1.173	0.001
1.174	0.001
1.175	0.001
1.176	0.001
1.177	0.001
1.178	0.001
1.179	0.001
1.18	0.001
1.181	0.001
1.182	0.001
1.183	0.001
1.184	0.001
1.185	0.001
1.186	0.001
1.187	0.001
1.188	0.001
1.189	0.001
1.19	0.001
1.191	0.001
1.192	0.001
1.193	0.001
1.194	0.001
1.195	0.001
1.196	0.001
1.197	0.001
1.198	0.001
1.199	0.001
1.2	0.001
1.201	0.001
1.202	0.001
1.203	0.001
1.204	0.001
1.205	0.001
1.206	0.001
1.207	0.001
1.208	0.001
1.209	0.001
1.21	0.001
1.211	0.001
1.212	0.001
1.213	0.001
1.214	0.001
1.215	0.001
1.216	0.001
1.217	0.001
1.218	0.001
1.219	0.001
1.22	0.001
1.221	0.001
1.222	0.001
1.223	0.001
1.224	0.001
1.225	0.001
1.226	0.001
1.227	0.001
1.228	0.001
1.229	0.001
1.23	0.001
1.231	0.001
1.232	0.001
1.233	0.001
1.234	0.001
1.235	0.001
1.236	0.001
1.237	0.001
1.238	0.001
1.239	0.001
1.24	0.001
1.241	0.001
1.242	0.001
1.243	0.001
1.244	0.001
1.245	0.001
1.246	0.001
1.247	0.001
1.248	0.001
1.249	0.001
1.25	0.001
1.251	0.001
1.252	0.001
1.253	0.001
1.254	0.001
1.255	0.001
1.256	0.001
1.257	0.001
1.258	0.001
1.259	0.001
1.26	0.001
1.261	0.001
1.262	0.001
1.263	0.001
1.264	0.001
1.265	0.001
1.266	0.001
1.267	0.001
1.268	0.001
1.269	0.001
1.27	0.001
1.271	0.001
1.272	0.001
1.273	0.001
1.274	0.001
1.275	0.001
1.276	0.001
1.277	0.001
1.278	0.001
1.279	0.001
1.28	0.001
1.281	0.001
1.282	0.001
1.283	0.001
1.284	0.001
1.285	0.001
1.286	0.001
1.287	0.001
1.288	0.001
1.289	0.001
1.29	0.001
1.291	0.001
1.292	0.001
1.293	0.001
1.294	0.001
1.295	0.001
1.296	0.001
1.297	0.001
1.298	0.001
1.299	0.001
1.3	0.001
1.301	0.001
1.302	0.001
1.303	0.001
1.304	0.001
1.305	0.001
1.306	0.001
1.307	0.001
1.308	0.001
1.309	0.001
1.31	0.001
1.311	0.001
1.312	0.001
1.313	0.001
1.314	0.001
1.315	0.001
1.316	0.001
1.317	0.001
1.318	0.001
1.319	0.001
1.32	0.001
1.321	0.001
1.322	0.001
1.323	0.001
1.324	0.001
1.325	0.001
1.326	0.001
1.327	0.001
1.328	0.001
1.329	0.001
1.33	0.001
1.331	0.001
1.332	0.001
1.333	0.001
1.334	0.001
1.335	0.001
1.336	0.001
1.337	0.001
1.338	0.001
1.339	0.001
1.34	0.001
1.341	0.001
1.342	0.001
1.343	0.001
1.344	0.001
1.345	0.001
1.346	0.001
1.347	0.001
1.348	0.001
1.349	0.001
1.35	0.001
1.351	0.001
1.352	0.001
1.353	0.001
1.354	0.001
1.355	0.001
1.356	0.001
1.357	0.001
1.358	0.001
1.359	0.001
1.36	0.001
1.361	0.001
1.362	0.001
1.363	0.001
1.364	0.001
1.365	0.001
1.366	0.001
1.367	0.001
1.368	0.001
1.369	0.001
1.37	0.001
1.371	0.001
1.372	0.001
1.373	0.001
1.374	0.001
1.375	0.001
1.376	0.001
1.377	0.001
1.378	0.001
1.379	0.001
1.38	0.001
1.381	0.001
1.382	0.001
1.383	0.001
1.384	0.001
1.385	0.001
1.386	0.001
1.387	0.001
1.388	0.001
1.389	0.001
1.39	0.001
1.391	0.001
1.392	0.001
1.393	0.001
1.394	0.001
1.395	0.001
1.396	0.001
1.397	0.001
1.398	0.001
1.399	0.001
1.4	0.001
1.401	0.001
1.402	0.001
1.403	0.001
1.404	0.001
1.405	0.001
1.406	0.001
1.407	0.001
1.408	0.001
1.409	0.001
1.41	0.001
1.411	0.001
1.412	0.001
1.413	0.001
1.414	0.001
1.415	0.001
1.416	0.001
1.417	0.001
1.418	0.001
1.419	0.001
1.42	0.001
1.421	0.001
1.422	0.001
1.423	0.001
1.424	0.001
1.425	0.001
1.426	0.001
1.427	0.001
1.428	0.001
1.429	0.001
1.43	0.001
1.431	0.001
1.432	0.001
1.433	0.001
1.434	0.001
1.435	0.001
1.436	0.001
1.437	0.001
1.438	0.001
1.439	0.001
1.44	0.001
1.441	0.001
1.442	0.001
1.443	0.001
1.444	0.001
1.445	0.001
1.446	0.001
1.447	0.001
1.448	0.001
1.449	0.001
1.45	0.001
1.451	0.001
1.452	0.001
1.453	0.001
1.454	0.001
1.455	0.001
1.456	0.001
1.457	0.001
1.458	0.001
1.459	0.001
1.46	0.001
1.461	0.001
1.462	0.001
1.463	0.001
1.464	0.001
1.465	0.001
1.466	0.001
1.467	0.001
1.468	0.001
1.469	0.001
1.47	0.001
1.471	0.001
1.472	0.001
1.473	0.001
1.474	0.001
1.475	0.001
1.476	0.001
1.477	0.001
1.478	0.001
1.479	0.001
1.48	0.001
1.481	0.001
1.482	0.001
1.483	0.001
1.484	0.001
1.485	0.001
1.486	0.001
1.487	0.001
1.488	0.001
1.489	0.001
1.49	0.001
1.491	0.001
1.492	0.001
1.493	0.001
1.494	0.001
1.495	0.001
1.496	0.001
1.497	0.001
1.498	0.001
1.499	0.001
1.5	0.001
1.501	0.001
1.502	0.001
1.503	0.001
1.504	0.001
1.505	0.001
1.506	0.001
1.507	0.001
1.508	0.001
1.509	0.001
1.51	0.001
1.511	0.001
1.512	0.001
1.513	0.001
1.514	0.001
1.515	0.001
1.516	0.001
1.517	0.001
1.518	0.001
1.519	0.001
1.52	0.001
1.521	0.001
1.522	0.001
1.523	0.001
1.524	0.001
1.525	0.001
1.526	0.001
1.527	0.001
1.528	0.001
1.529	0.001
1.53	0.001
1.531	0.001
1.532	0.001
1.533	0.001
1.534	0.001
1.535	0.001
1.536	0.001
1.537	0.001
1.538	0.001
1.539	0.001
1.54	0.001
1.541	0.001
1.542	0.001
1.543	0.001
1.544	0.001
1.545	0.001
1.546	0.001
1.547	0.001
1.548	0.001
1.549	0.001
1.55	0.001
1.551	0.001
1.552	0.001
1.553	0.001
1.554	0.001
1.555	0.001
1.556	0.001
1.557	0.001
1.558	0.001
1.559	0.001
1.56	0.001
1.561	0.001
1.562	0.001
1.563	0.001
1.564	0.001
1.565	0.001
1.566	0.001
1.567	0.001
1.568	0.001
1.569	0.001
1.57	0.001
1.571	0.001
1.572	0.001
1.573	0.001
1.574	0.001
1.575	0.001
1.576	0.001
1.577	0.001
1.578	0.001
1.579	0.001
1.58	0.001
1.581	0.001
1.582	0.001
1.583	0.001
1.584	0.001
1.585	0.001
1.586	0.001
1.587	0.001
1.588	0.001
1.589	0.001
1.59	0.001
1.591	0.001
1.592	0.001
1.593	0.001
1.594	0.001
1.595	0.001
1.596	0.001
1.597	0.001
1.598	0.001
1.599	0.001
1.6	0.001
1.601	0.001
1.602	0.001
1.603	0.001
1.604	0.001
1.605	0.001
1.606	0.001
1.607	0.001
1.608	0.001
1.609	0.001
1.61	0.001
1.611	0.001
1.612	0.001
1.613	0.001
1.614	0.001
1.615	0.001
1.616	0.001
1.617	0.001
1.618	0.001
1.619	0.001
1.62	0.001
1.621	0.001
1.622	0.001
1.623	0.001
1.624	0.001
1.625	0.001
1.626	0.001
1.627	0.001
1.628	0.001
1.629	0.001
1.63	0.001
1.631	0.001
1.632	0.001
1.633	0.001
1.634	0.001
1.635	0.001
1.636	0.001
1.637	0.001
1.638	0.001
1.639	0.001
1.64	0.001
1.641	0.001
1.642	0.001
1.643	0.001
1.644	0.001
1.645	0.001
1.646	0.001
1.647	0.001
1.648	0.001
1.649	0.001
1.65	0.001
1.651	0.001
1.652	0.001
1.653	0.001
1.654	0.001
1.655	0.001
1.656	0.001
1.657	0.001
1.658	0.001
1.659	0.001
1.66	0.001
1.661	0.001
1.662	0.001
1.663	0.001
1.664	0.001
1.665	0.001
1.666	0.001
1.667	0.001
1.668	0.001
1.669	0.001
1.67	0.001
1.671	0.001
1.672	0.001
1.673	0.001
1.674	0.001
1.675	0.001
1.676	0.001
1.677	0.001
1.678	0.001
1.679	0.001
1.68	0.001
1.681	0.001
1.682	0.001
1.683	0.001
1.684	0.001
1.685	0.001
1.686	0.001
1.687	0.001
1.688	0.001
1.689	0.001
1.69	0.001
1.691	0.001
1.692	0.001
1.693	0.001
1.694	0.001
1.695	0.001
1.696	0.001
1.697	0.001
1.698	0.001
1.699	0.001
1.7	0.001
1.701	0.001
1.702	0.001
1.703	0.001
1.704	0.001
1.705	0.001
1.706	0.001
1.707	0.001
1.708	0.001
1.709	0.001
1.71	0.001
1.711	0.001
1.712	0.001
1.713	0.001
1.714	0.001
1.715	0.001
1.716	0.001
1.717	0.001
1.718	0.001
1.719	0.001
1.72	0.001
1.721	0.001
1.722	0.001
1.723	0.001
1.724	0.001
1.725	0.001
1.726	0.001
1.727	0.001
1.728	0.001
1.729	0.001
1.73	0.001
1.731	0.001
1.732	0.001
1.733	0.001
1.734	0.001
1.735	0.001
1.736	0.001
1.737	0.001
1.738	0.001
1.739	0.001
1.74	0.001
1.741	0.001
1.742	0.001
1.743	0.001
1.744	0.001
1.745	0.001
1.746	0.001
1.747	0.001
1.748	0.001
1.749	0.001
1.75	0.001
